time;speed;;;;;;;
7073;4;;;;;;;
7074;5;;;;;;;
7075;6;;;;;;;
7076;7;;;;;;;
7077;8;;;;;;;
7078;9;;;;;;;
7079;10;;;;;;;
7080;11;;;;;;;
7081;12;;;;;;;
7082;13;;;;;;;
7083;0;;;;;;;
7084;1;;;;;;;
7085;2;;;;;;;
7086;3;;;;;;;
7087;4;;;;;;;
7088;5;;;;;;;
7089;6;;;;;;;
7090;7;;;;;;;
7091;8;;;;;;;
7092;9;;;;;;;
7093;10;;;;;;;
7094;11;;;;;;;
7095;12;;;;;;;
7096;13;;;;;;;
7097;0;;;;;;;
7098;1;;;;;;;
7099;2;;;;;;;
7100;3;;;;;;;
7101;4;;;;;;;
7102;5;;;;;;;
7103;6;;;;;;;
7104;7;;;;;;;
7105;8;;;;;;;
7106;9;;;;;;;
7107;10;;;;;;;
7108;11;;;;;;;
7109;12;;;;;;;
7110;13;;;;;;;
7111;0;;;;;;;
7112;1;;;;;;;
7113;2;;;;;;;
7114;3;;;;;;;
7115;4;;;;;;;
7116;5;;;;;;;
7117;6;;;;;;;
7118;7;;;;;;;
7119;8;;;;;;;
7120;9;;;;;;;
7121;10;;;;;;;
7122;11;;;;;;;
7123;12;;;;;;;
7124;13;;;;;;;
7125;0;;;;;;;
7126;1;;;;;;;
7127;2;;;;;;;
7128;3;;;;;;;
7129;4;;;;;;;
7130;5;;;;;;;
7131;6;;;;;;;
7132;7;;;;;;;
7133;8;;;;;;;
7134;9;;;;;;;
7135;10;;;;;;;
7136;11;;;;;;;
7137;12;;;;;;;
7138;13;;;;;;;
7139;0;;;;;;;
7140;1;;;;;;;
7141;2;;;;;;;
7142;3;;;;;;;
7143;4;;;;;;;
7144;5;;;;;;;
7145;6;;;;;;;
7146;7;;;;;;;
7147;8;;;;;;;
7148;9;;;;;;;
7149;10;;;;;;;
7150;11;;;;;;;
7151;12;;;;;;;
7152;13;;;;;;;
7153;0;;;;;;;
7154;1;;;;;;;
7155;2;;;;;;;
7156;3;;;;;;;
7157;4;;;;;;;
7158;5;;;;;;;
7159;6;;;;;;;
7160;7;;;;;;;
7161;8;;;;;;;
7162;9;;;;;;;
7163;10;;;;;;;
7164;11;;;;;;;
7165;12;;;;;;;
7166;13;;;;;;;
7167;0;;;;;;;
7168;1;;;;;;;
7169;2;;;;;;;
7170;3;;;;;;;
7171;4;;;;;;;
7172;5;;;;;;;
7173;6;;;;;;;
7174;7;;;;;;;
7175;8;;;;;;;
7176;9;;;;;;;
7177;10;;;;;;;
7178;11;;;;;;;
7179;12;;;;;;;
7180;13;;;;;;;
7181;0;;;;;;;
7182;1;;;;;;;
7183;2;;;;;;;
7184;3;;;;;;;
7185;4;;;;;;;
7186;5;;;;;;;
7187;6;;;;;;;
7188;7;;;;;;;
7189;8;;;;;;;
7190;9;;;;;;;
7191;10;;;;;;;
7192;11;;;;;;;
7193;12;;;;;;;
7194;13;;;;;;;
7195;0;;;;;;;
7196;1;;;;;;;
7197;2;;;;;;;
7198;3;;;;;;;
7199;4;;;;;;;
7200;5;;;;;;;
7201;6;;;;;;;
7202;7;;;;;;;
7203;8;;;;;;;
7204;9;;;;;;;
7205;10;;;;;;;
7206;11;;;;;;;
7207;12;;;;;;;
7208;13;;;;;;;
7209;0;;;;;;;
7210;1;;;;;;;
7211;2;;;;;;;
7212;3;;;;;;;
7213;4;;;;;;;
7214;5;;;;;;;
7215;6;;;;;;;
7216;7;;;;;;;
7217;8;;;;;;;
7218;9;;;;;;;
7219;10;;;;;;;
7220;11;;;;;;;
7221;12;;;;;;;
7222;13;;;;;;;
7223;0;;;;;;;
7224;1;;;;;;;
7225;2;;;;;;;
7226;3;;;;;;;
7227;4;;;;;;;
7228;5;;;;;;;
7229;6;;;;;;;
7230;7;;;;;;;
7231;8;;;;;;;
7232;9;;;;;;;
7233;10;;;;;;;
7234;11;;;;;;;
7235;12;;;;;;;
7236;13;;;;;;;
7237;0;;;;;;;
7238;1;;;;;;;
7239;2;;;;;;;
7240;3;;;;;;;
7241;4;;;;;;;
7242;5;;;;;;;
7243;6;;;;;;;
7244;7;;;;;;;
7245;8;;;;;;;
7246;9;;;;;;;
7247;10;;;;;;;
7248;11;;;;;;;
7249;12;;;;;;;
7250;13;;;;;;;
7251;0;;;;;;;
7252;1;;;;;;;
7253;2;;;;;;;
7254;3;;;;;;;
7255;4;;;;;;;
7256;5;;;;;;;
7257;6;;;;;;;
7258;7;;;;;;;
7259;8;;;;;;;
7260;9;;;;;;;
7261;10;;;;;;;
7262;11;;;;;;;
7263;12;;;;;;;
7264;13;;;;;;;
7265;0;;;;;;;
7266;1;;;;;;;
7267;2;;;;;;;
7268;3;;;;;;;
7269;4;;;;;;;
7270;5;;;;;;;
7271;6;;;;;;;
7272;7;;;;;;;
7273;8;;;;;;;
7274;9;;;;;;;
7275;10;;;;;;;
7276;11;;;;;;;
7277;12;;;;;;;
7278;13;;;;;;;
7279;0;;;;;;;
7280;1;;;;;;;
7281;2;;;;;;;
7282;3;;;;;;;
7283;4;;;;;;;
7284;5;;;;;;;
7285;6;;;;;;;
7286;7;;;;;;;
7287;8;;;;;;;
7288;9;;;;;;;
7289;10;;;;;;;
7290;11;;;;;;;
7291;12;;;;;;;
7292;13;;;;;;;
7293;0;;;;;;;
7294;1;;;;;;;
7295;2;;;;;;;
7296;3;;;;;;;
7297;4;;;;;;;
7298;5;;;;;;;
7299;6;;;;;;;
7300;7;;;;;;;
7301;8;;;;;;;
7302;9;;;;;;;
7303;10;;;;;;;
7304;11;;;;;;;
7305;12;;;;;;;
7306;13;;;;;;;
7307;0;;;;;;;
7308;1;;;;;;;
7309;2;;;;;;;
7310;3;;;;;;;
7311;4;;;;;;;
7312;5;;;;;;;
7313;6;;;;;;;
7314;7;;;;;;;
7315;8;;;;;;;
7316;9;;;;;;;
7317;10;;;;;;;
7318;11;;;;;;;
7319;12;;;;;;;
7320;13;;;;;;;
7321;0;;;;;;;
7322;1;;;;;;;
7323;2;;;;;;;
7324;3;;;;;;;
7325;4;;;;;;;
7326;5;;;;;;;
7327;6;;;;;;;
7328;7;;;;;;;
7329;8;;;;;;;
7330;9;;;;;;;
7331;10;;;;;;;
7332;11;;;;;;;
7333;12;;;;;;;
7334;13;;;;;;;
7335;0;;;;;;;
7336;1;;;;;;;
7337;2;;;;;;;
7338;3;;;;;;;
7339;4;;;;;;;
7340;5;;;;;;;
7341;6;;;;;;;
7342;7;;;;;;;
7343;8;;;;;;;
7344;9;;;;;;;
7345;10;;;;;;;
7346;11;;;;;;;
7347;12;;;;;;;
7348;13;;;;;;;
7349;0;;;;;;;
7350;1;;;;;;;
7351;2;;;;;;;
7352;3;;;;;;;
7353;4;;;;;;;
7354;5;;;;;;;
7355;6;;;;;;;
7356;7;;;;;;;
7357;8;;;;;;;
7358;9;;;;;;;
7359;10;;;;;;;
7360;11;;;;;;;
7361;12;;;;;;;
7362;13;;;;;;;
7363;0;;;;;;;
7364;1;;;;;;;
7365;2;;;;;;;
7366;3;;;;;;;
7367;4;;;;;;;
7368;5;;;;;;;
7369;6;;;;;;;
7370;7;;;;;;;
7371;8;;;;;;;
7372;9;;;;;;;
7373;10;;;;;;;
7374;11;;;;;;;
7375;12;;;;;;;
7376;13;;;;;;;
7377;0;;;;;;;
7378;1;;;;;;;
7379;2;;;;;;;
7380;3;;;;;;;
7381;4;;;;;;;
7382;5;;;;;;;
7383;6;;;;;;;
7384;7;;;;;;;
7385;8;;;;;;;
7386;9;;;;;;;
7387;10;;;;;;;
7388;11;;;;;;;
7389;12;;;;;;;
7390;13;;;;;;;
7391;0;;;;;;;
7392;1;;;;;;;
7393;2;;;;;;;
7394;3;;;;;;;
7395;4;;;;;;;
7396;5;;;;;;;
7397;6;;;;;;;
7398;7;;;;;;;
7399;8;;;;;;;
7400;9;;;;;;;
7401;10;;;;;;;
7402;11;;;;;;;
7403;12;;;;;;;
7404;13;;;;;;;
7405;0;;;;;;;
7406;1;;;;;;;
7407;2;;;;;;;
7408;3;;;;;;;
7409;4;;;;;;;
7410;5;;;;;;;
7411;6;;;;;;;
7412;7;;;;;;;
7413;8;;;;;;;
7414;9;;;;;;;
7415;10;;;;;;;
7416;11;;;;;;;
7417;12;;;;;;;
7418;13;;;;;;;
7419;0;;;;;;;
7420;1;;;;;;;
7421;2;;;;;;;
7422;3;;;;;;;
7423;4;;;;;;;
7424;5;;;;;;;
7425;6;;;;;;;
7426;7;;;;;;;
7427;8;;;;;;;
7428;9;;;;;;;
7429;10;;;;;;;
7430;11;;;;;;;
7431;12;;;;;;;
7432;13;;;;;;;
7433;0;;;;;;;
7434;1;;;;;;;
7435;2;;;;;;;
7436;3;;;;;;;
7437;4;;;;;;;
7438;5;;;;;;;
7439;6;;;;;;;
7440;7;;;;;;;
7441;8;;;;;;;
7442;9;;;;;;;
7443;10;;;;;;;
7444;11;;;;;;;
7445;12;;;;;;;
7446;13;;;;;;;
7447;0;;;;;;;
7448;1;;;;;;;
7449;2;;;;;;;
7450;3;;;;;;;
7451;4;;;;;;;
7452;5;;;;;;;
7453;6;;;;;;;
7454;7;;;;;;;
7455;8;;;;;;;
7456;9;;;;;;;
7457;10;;;;;;;
7458;11;;;;;;;
7459;12;;;;;;;
7460;13;;;;;;;
7461;0;;;;;;;
7462;1;;;;;;;
7463;2;;;;;;;
7464;3;;;;;;;
7465;4;;;;;;;
7466;5;;;;;;;
7467;6;;;;;;;
7468;7;;;;;;;
7469;8;;;;;;;
7470;9;;;;;;;
7471;10;;;;;;;
7472;11;;;;;;;
7473;12;;;;;;;
7474;13;;;;;;;
7475;0;;;;;;;
7476;1;;;;;;;
7477;2;;;;;;;
7478;3;;;;;;;
7479;4;;;;;;;
7480;5;;;;;;;
7481;6;;;;;;;
7482;7;;;;;;;
7483;8;;;;;;;
7484;9;;;;;;;
7485;10;;;;;;;
7486;11;;;;;;;
7487;12;;;;;;;
7488;13;;;;;;;
7489;0;;;;;;;
7490;1;;;;;;;
7491;2;;;;;;;
7492;3;;;;;;;
7493;4;;;;;;;
7494;5;;;;;;;
7495;6;;;;;;;
7496;7;;;;;;;
7497;8;;;;;;;
7498;9;;;;;;;
7499;10;;;;;;;
7500;11;;;;;;;
7501;12;;;;;;;
7502;13;;;;;;;
7503;0;;;;;;;
7504;1;;;;;;;
7505;2;;;;;;;
7506;3;;;;;;;
7507;4;;;;;;;
7508;5;;;;;;;
7509;6;;;;;;;
7510;7;;;;;;;
7511;8;;;;;;;
7512;9;;;;;;;
7513;10;;;;;;;
7514;11;;;;;;;
7515;12;;;;;;;
7516;13;;;;;;;
7517;0;;;;;;;
7518;1;;;;;;;
7519;2;;;;;;;
7520;3;;;;;;;
7521;4;;;;;;;
7522;5;;;;;;;
7523;6;;;;;;;
7524;7;;;;;;;
7525;8;;;;;;;
7526;9;;;;;;;
7527;10;;;;;;;
7528;11;;;;;;;
7529;12;;;;;;;
7530;13;;;;;;;
7531;0;;;;;;;
7532;1;;;;;;;
7533;2;;;;;;;
7534;3;;;;;;;
7535;4;;;;;;;
7536;5;;;;;;;
7537;6;;;;;;;
7538;7;;;;;;;
7539;8;;;;;;;
7540;9;;;;;;;
7541;10;;;;;;;
7542;11;;;;;;;
7543;12;;;;;;;
7544;13;;;;;;;
7545;0;;;;;;;
7546;1;;;;;;;
7547;2;;;;;;;
7548;3;;;;;;;
7549;4;;;;;;;
7550;5;;;;;;;
7551;6;;;;;;;
7552;7;;;;;;;
7553;8;;;;;;;
7554;9;;;;;;;
7555;10;;;;;;;
7556;11;;;;;;;
7557;12;;;;;;;
7558;13;;;;;;;
7559;0;;;;;;;
7560;1;;;;;;;
7561;2;;;;;;;
7562;3;;;;;;;
7563;4;;;;;;;
7564;5;;;;;;;
7565;6;;;;;;;
7566;7;;;;;;;
7567;8;;;;;;;
7568;9;;;;;;;
7569;10;;;;;;;
7570;11;;;;;;;
7571;12;;;;;;;
7572;13;;;;;;;
7573;0;;;;;;;
7574;1;;;;;;;
7575;2;;;;;;;
7576;3;;;;;;;
7577;4;;;;;;;
7578;5;;;;;;;
7579;6;;;;;;;
7580;7;;;;;;;
7581;8;;;;;;;
7582;9;;;;;;;
7583;10;;;;;;;
7584;11;;;;;;;
7585;12;;;;;;;
7586;13;;;;;;;
7587;0;;;;;;;
7588;1;;;;;;;
7589;2;;;;;;;
7590;3;;;;;;;
7591;4;;;;;;;
7592;5;;;;;;;
7593;6;;;;;;;
7594;7;;;;;;;
7595;8;;;;;;;
7596;9;;;;;;;
7597;10;;;;;;;
7598;11;;;;;;;
7599;12;;;;;;;
7600;13;;;;;;;
7601;0;;;;;;;
7602;1;;;;;;;
7603;2;;;;;;;
7604;3;;;;;;;
7605;4;;;;;;;
7606;5;;;;;;;
7607;6;;;;;;;
7608;7;;;;;;;
7609;8;;;;;;;
7610;9;;;;;;;
7611;10;;;;;;;
7612;11;;;;;;;
7613;12;;;;;;;
7614;13;;;;;;;
7615;0;;;;;;;
7616;1;;;;;;;
7617;2;;;;;;;
7618;3;;;;;;;
7619;4;;;;;;;
7620;5;;;;;;;
7621;6;;;;;;;
7622;7;;;;;;;
7623;8;;;;;;;
7624;9;;;;;;;
7625;10;;;;;;;
7626;11;;;;;;;
7627;12;;;;;;;
7628;13;;;;;;;
7629;0;;;;;;;
7630;1;;;;;;;
7631;2;;;;;;;
7632;3;;;;;;;
7633;4;;;;;;;
7634;5;;;;;;;
7635;6;;;;;;;
7636;7;;;;;;;
7637;8;;;;;;;
7638;9;;;;;;;
7639;10;;;;;;;
7640;11;;;;;;;
7641;12;;;;;;;
7642;13;;;;;;;
7643;0;;;;;;;
7644;1;;;;;;;
7645;2;;;;;;;
7646;3;;;;;;;
7647;4;;;;;;;
7648;5;;;;;;;
7649;6;;;;;;;
7650;7;;;;;;;
7651;8;;;;;;;
7652;9;;;;;;;
7653;10;;;;;;;
7654;11;;;;;;;
7655;12;;;;;;;
7656;13;;;;;;;
7657;0;;;;;;;
7658;1;;;;;;;
7659;2;;;;;;;
7660;3;;;;;;;
7661;4;;;;;;;
7662;5;;;;;;;
7663;6;;;;;;;
7664;7;;;;;;;
7665;8;;;;;;;
7666;9;;;;;;;
7667;10;;;;;;;
7668;11;;;;;;;
7669;12;;;;;;;
7670;13;;;;;;;
7671;0;;;;;;;
7672;1;;;;;;;
7673;2;;;;;;;
7674;3;;;;;;;
7675;4;;;;;;;
7676;5;;;;;;;
7677;6;;;;;;;
7678;7;;;;;;;
7679;8;;;;;;;
7680;9;;;;;;;
7681;10;;;;;;;
7682;11;;;;;;;
7683;12;;;;;;;
7684;13;;;;;;;
7685;0;;;;;;;
7686;1;;;;;;;
7687;2;;;;;;;
7688;3;;;;;;;
7689;4;;;;;;;
7690;5;;;;;;;
7691;6;;;;;;;
7692;7;;;;;;;
7693;8;;;;;;;
7694;9;;;;;;;
7695;10;;;;;;;
7696;11;;;;;;;
7697;12;;;;;;;
7698;13;;;;;;;
7699;0;;;;;;;
7700;1;;;;;;;
7701;2;;;;;;;
7702;3;;;;;;;
7703;4;;;;;;;
7704;5;;;;;;;
7705;6;;;;;;;
7706;7;;;;;;;
7707;8;;;;;;;
7708;9;;;;;;;
7709;10;;;;;;;
7710;11;;;;;;;
7711;12;;;;;;;
7712;13;;;;;;;
7713;0;;;;;;;
7714;1;;;;;;;
7715;2;;;;;;;
7716;3;;;;;;;
7717;4;;;;;;;
7718;5;;;;;;;
7719;6;;;;;;;
7720;7;;;;;;;
7721;8;;;;;;;
7722;9;;;;;;;
7723;10;;;;;;;
7724;11;;;;;;;
7725;12;;;;;;;
7726;13;;;;;;;
7727;0;;;;;;;
7728;1;;;;;;;
7729;2;;;;;;;
7730;3;;;;;;;
7731;4;;;;;;;
7732;5;;;;;;;
7733;6;;;;;;;
7734;7;;;;;;;
7735;8;;;;;;;
7736;9;;;;;;;
7737;10;;;;;;;
7738;11;;;;;;;
7739;12;;;;;;;
7740;13;;;;;;;
7741;0;;;;;;;
7742;1;;;;;;;
7743;2;;;;;;;
7744;3;;;;;;;
7745;4;;;;;;;
7746;5;;;;;;;
7747;6;;;;;;;
7748;7;;;;;;;
7749;8;;;;;;;
7750;9;;;;;;;
7751;10;;;;;;;
7752;11;;;;;;;
7753;12;;;;;;;
7754;13;;;;;;;
7755;0;;;;;;;
7756;1;;;;;;;
7757;2;;;;;;;
7758;3;;;;;;;
7759;4;;;;;;;
7760;5;;;;;;;
7761;6;;;;;;;
7762;7;;;;;;;
7763;8;;;;;;;
7764;9;;;;;;;
7765;10;;;;;;;
7766;11;;;;;;;
7767;12;;;;;;;
7768;13;;;;;;;
7769;0;;;;;;;
7770;1;;;;;;;
7771;2;;;;;;;
7772;3;;;;;;;
7773;4;;;;;;;
7774;5;;;;;;;
7775;6;;;;;;;
7776;7;;;;;;;
7777;8;;;;;;;
7778;9;;;;;;;
7779;10;;;;;;;
7780;11;;;;;;;
7781;12;;;;;;;
7782;13;;;;;;;
7783;0;;;;;;;
7784;1;;;;;;;
7785;2;;;;;;;
7786;3;;;;;;;
7787;4;;;;;;;
7788;5;;;;;;;
7789;6;;;;;;;
7790;7;;;;;;;
7791;8;;;;;;;
7792;9;;;;;;;
7793;10;;;;;;;
7794;11;;;;;;;
7795;12;;;;;;;
7796;13;;;;;;;
7797;0;;;;;;;
7798;1;;;;;;;
7799;2;;;;;;;
7800;3;;;;;;;
7801;4;;;;;;;
7802;5;;;;;;;
7803;6;;;;;;;
7804;7;;;;;;;
7805;8;;;;;;;
7806;9;;;;;;;
7807;10;;;;;;;
7808;11;;;;;;;
7809;12;;;;;;;
7810;13;;;;;;;
7811;0;;;;;;;
7812;1;;;;;;;
7813;2;;;;;;;
7814;3;;;;;;;
7815;4;;;;;;;
7816;5;;;;;;;
7817;6;;;;;;;
7818;7;;;;;;;
7819;8;;;;;;;
7820;9;;;;;;;
7821;10;;;;;;;
7822;11;;;;;;;
7823;12;;;;;;;
7824;13;;;;;;;
7825;0;;;;;;;
7826;1;;;;;;;
7827;2;;;;;;;
7828;3;;;;;;;
7829;4;;;;;;;
7830;5;;;;;;;
7831;6;;;;;;;
7832;7;;;;;;;
7833;8;;;;;;;
7834;9;;;;;;;
7835;10;;;;;;;
7836;11;;;;;;;
7837;12;;;;;;;
7838;13;;;;;;;
7839;0;;;;;;;
7840;1;;;;;;;
7841;2;;;;;;;
7842;3;;;;;;;
7843;4;;;;;;;
7844;5;;;;;;;
7845;6;;;;;;;
7846;7;;;;;;;
7847;8;;;;;;;
7848;9;;;;;;;
7849;10;;;;;;;
7850;11;;;;;;;
7851;12;;;;;;;
7852;13;;;;;;;
7853;0;;;;;;;
7854;1;;;;;;;
7855;2;;;;;;;
7856;3;;;;;;;
7857;4;;;;;;;
7858;5;;;;;;;
7859;6;;;;;;;
7860;7;;;;;;;
7861;8;;;;;;;
7862;9;;;;;;;
7863;10;;;;;;;
7864;11;;;;;;;
7865;12;;;;;;;
7866;13;;;;;;;
7867;0;;;;;;;
7868;1;;;;;;;
7869;2;;;;;;;
7870;3;;;;;;;
7871;4;;;;;;;
7872;5;;;;;;;
7873;6;;;;;;;
7874;7;;;;;;;
7875;8;;;;;;;
7876;9;;;;;;;
7877;10;;;;;;;
7878;11;;;;;;;
7879;12;;;;;;;
7880;13;;;;;;;
7881;0;;;;;;;
7882;1;;;;;;;
7883;2;;;;;;;
7884;3;;;;;;;
7885;4;;;;;;;
7886;5;;;;;;;
7887;6;;;;;;;
7888;7;;;;;;;
7889;8;;;;;;;
7890;9;;;;;;;
7891;10;;;;;;;
7892;11;;;;;;;
7893;12;;;;;;;
7894;13;;;;;;;
7895;0;;;;;;;
7896;1;;;;;;;
7897;2;;;;;;;
7898;3;;;;;;;
7899;4;;;;;;;
7900;5;;;;;;;
7901;6;;;;;;;
7902;7;;;;;;;
7903;8;;;;;;;
7904;9;;;;;;;
7905;10;;;;;;;
7906;11;;;;;;;
7907;12;;;;;;;
7908;13;;;;;;;
7909;0;;;;;;;
7910;1;;;;;;;
7911;2;;;;;;;
7912;3;;;;;;;
7913;4;;;;;;;
7914;5;;;;;;;
7915;6;;;;;;;
7916;7;;;;;;;
7917;8;;;;;;;
7918;9;;;;;;;
7919;10;;;;;;;
7920;11;;;;;;;
7921;12;;;;;;;
7922;13;;;;;;;
7923;0;;;;;;;
7924;1;;;;;;;
7925;2;;;;;;;
7926;3;;;;;;;
7927;4;;;;;;;
7928;5;;;;;;;
7929;6;;;;;;;
7930;7;;;;;;;
7931;8;;;;;;;
7932;9;;;;;;;
7933;10;;;;;;;
7934;11;;;;;;;
7935;12;;;;;;;
7936;13;;;;;;;
7937;0;;;;;;;
7938;1;;;;;;;
7939;2;;;;;;;
7940;3;;;;;;;
7941;4;;;;;;;
7942;5;;;;;;;
7943;6;;;;;;;
7944;7;;;;;;;
7945;8;;;;;;;
7946;9;;;;;;;
7947;10;;;;;;;
7948;11;;;;;;;
7949;12;;;;;;;
7950;13;;;;;;;
7951;0;;;;;;;
7952;1;;;;;;;
7953;2;;;;;;;
7954;3;;;;;;;
7955;4;;;;;;;
7956;5;;;;;;;
7957;6;;;;;;;
7958;7;;;;;;;
7959;8;;;;;;;
7960;9;;;;;;;
7961;10;;;;;;;
7962;11;;;;;;;
7963;12;;;;;;;
7964;13;;;;;;;
7965;0;;;;;;;
7966;1;;;;;;;
7967;2;;;;;;;
7968;3;;;;;;;
7969;4;;;;;;;
7970;5;;;;;;;
7971;6;;;;;;;
7972;7;;;;;;;
7973;8;;;;;;;
7974;9;;;;;;;
7975;10;;;;;;;
7976;11;;;;;;;
7977;12;;;;;;;
7978;13;;;;;;;
7979;0;;;;;;;
7980;1;;;;;;;
7981;2;;;;;;;
7982;3;;;;;;;
7983;4;;;;;;;
7984;5;;;;;;;
7985;6;;;;;;;
7986;7;;;;;;;
7987;8;;;;;;;
7988;9;;;;;;;
7989;10;;;;;;;
7990;11;;;;;;;
7991;12;;;;;;;
7992;13;;;;;;;
7993;0;;;;;;;
7994;1;;;;;;;
7995;2;;;;;;;
7996;3;;;;;;;
7997;4;;;;;;;
7998;5;;;;;;;
7999;6;;;;;;;
8000;7;;;;;;;
8001;8;;;;;;;
8002;9;;;;;;;
8003;10;;;;;;;
8004;11;;;;;;;
8005;12;;;;;;;
8006;13;;;;;;;
8007;0;;;;;;;
8008;1;;;;;;;
8009;2;;;;;;;
8010;3;;;;;;;
8011;4;;;;;;;
8012;5;;;;;;;
8013;6;;;;;;;
8014;7;;;;;;;
8015;8;;;;;;;
8016;9;;;;;;;
8017;10;;;;;;;
8018;11;;;;;;;
8019;12;;;;;;;
8020;13;;;;;;;
8021;0;;;;;;;
8022;1;;;;;;;
8023;2;;;;;;;
8024;3;;;;;;;
8025;4;;;;;;;
8026;5;;;;;;;
8027;6;;;;;;;
8028;7;;;;;;;
8029;8;;;;;;;
8030;9;;;;;;;
8031;10;;;;;;;
8032;11;;;;;;;
8033;12;;;;;;;
8034;13;;;;;;;
8035;0;;;;;;;
8036;1;;;;;;;
8037;2;;;;;;;
8038;3;;;;;;;
8039;4;;;;;;;
8040;5;;;;;;;
8041;6;;;;;;;
8042;7;;;;;;;
8043;8;;;;;;;
8044;9;;;;;;;
8045;10;;;;;;;
8046;11;;;;;;;
8047;12;;;;;;;
8048;13;;;;;;;
8049;0;;;;;;;
8050;1;;;;;;;
8051;2;;;;;;;
8052;3;;;;;;;
8053;4;;;;;;;
8054;5;;;;;;;
8055;6;;;;;;;
8056;7;;;;;;;
8057;8;;;;;;;
8058;9;;;;;;;
8059;10;;;;;;;
8060;11;;;;;;;
8061;12;;;;;;;
8062;13;;;;;;;
8063;0;;;;;;;
8064;1;;;;;;;
8065;2;;;;;;;
8066;3;;;;;;;
8067;4;;;;;;;
8068;5;;;;;;;
8069;6;;;;;;;
8070;7;;;;;;;
8071;8;;;;;;;
8072;9;;;;;;;
8073;10;;;;;;;
8074;11;;;;;;;
8075;12;;;;;;;
8076;13;;;;;;;
8077;0;;;;;;;
8078;1;;;;;;;
8079;2;;;;;;;
8080;3;;;;;;;
8081;4;;;;;;;
8082;5;;;;;;;
8083;6;;;;;;;
8084;7;;;;;;;
8085;8;;;;;;;
8086;9;;;;;;;
8087;10;;;;;;;
8088;11;;;;;;;
8089;12;;;;;;;
8090;13;;;;;;;
8091;0;;;;;;;
8092;1;;;;;;;
8093;2;;;;;;;
8094;3;;;;;;;
8095;4;;;;;;;
8096;5;;;;;;;
8097;6;;;;;;;
8098;7;;;;;;;
8099;8;;;;;;;
8100;9;;;;;;;
8101;10;;;;;;;
8102;11;;;;;;;
8103;12;;;;;;;
8104;13;;;;;;;
8105;0;;;;;;;
8106;1;;;;;;;
8107;2;;;;;;;
8108;3;;;;;;;
8109;4;;;;;;;
8110;5;;;;;;;
8111;6;;;;;;;
8112;7;;;;;;;
8113;8;;;;;;;
8114;9;;;;;;;
8115;10;;;;;;;
8116;11;;;;;;;
8117;12;;;;;;;
8118;13;;;;;;;
8119;0;;;;;;;
8120;1;;;;;;;
8121;2;;;;;;;
8122;3;;;;;;;
8123;4;;;;;;;
8124;5;;;;;;;
8125;6;;;;;;;
8126;7;;;;;;;
8127;8;;;;;;;
8128;9;;;;;;;
8129;10;;;;;;;
8130;11;;;;;;;
8131;12;;;;;;;
8132;13;;;;;;;
8133;0;;;;;;;
8134;1;;;;;;;
8135;2;;;;;;;
8136;3;;;;;;;
8137;4;;;;;;;
8138;5;;;;;;;
8139;6;;;;;;;
8140;7;;;;;;;
8141;8;;;;;;;
8142;9;;;;;;;
8143;10;;;;;;;
8144;11;;;;;;;
8145;12;;;;;;;
8146;13;;;;;;;
8147;0;;;;;;;
8148;1;;;;;;;
8149;2;;;;;;;
8150;3;;;;;;;
8151;4;;;;;;;
8152;5;;;;;;;
8153;6;;;;;;;
8154;7;;;;;;;
8155;8;;;;;;;
8156;9;;;;;;;
8157;10;;;;;;;
8158;11;;;;;;;
8159;12;;;;;;;
8160;13;;;;;;;
8161;0;;;;;;;
8162;1;;;;;;;
8163;2;;;;;;;
8164;3;;;;;;;
8165;4;;;;;;;
8166;5;;;;;;;
8167;6;;;;;;;
8168;7;;;;;;;
8169;8;;;;;;;
8170;9;;;;;;;
8171;10;;;;;;;
8172;11;;;;;;;
8173;12;;;;;;;
8174;13;;;;;;;
8175;0;;;;;;;
8176;1;;;;;;;
8177;2;;;;;;;
8178;3;;;;;;;
8179;4;;;;;;;
8180;5;;;;;;;
8181;6;;;;;;;
8182;7;;;;;;;
8183;8;;;;;;;
8184;9;;;;;;;
8185;10;;;;;;;
8186;11;;;;;;;
8187;12;;;;;;;
8188;13;;;;;;;
8189;0;;;;;;;
8190;1;;;;;;;
8191;2;;;;;;;
8192;3;;;;;;;
8193;4;;;;;;;
8194;5;;;;;;;
8195;6;;;;;;;
8196;7;;;;;;;
8197;8;;;;;;;
8198;9;;;;;;;
8199;10;;;;;;;
8200;11;;;;;;;
8201;12;;;;;;;
8202;13;;;;;;;
8203;0;;;;;;;
8204;1;;;;;;;
8205;2;;;;;;;
8206;3;;;;;;;
8207;4;;;;;;;
8208;5;;;;;;;
8209;6;;;;;;;
8210;7;;;;;;;
8211;8;;;;;;;
8212;9;;;;;;;
8213;10;;;;;;;
8214;11;;;;;;;
8215;12;;;;;;;
8216;13;;;;;;;
8217;0;;;;;;;
8218;1;;;;;;;
8219;2;;;;;;;
8220;3;;;;;;;
8221;4;;;;;;;
8222;5;;;;;;;
8223;6;;;;;;;
8224;7;;;;;;;
8225;8;;;;;;;
8226;9;;;;;;;
8227;10;;;;;;;
8228;11;;;;;;;
8229;12;;;;;;;
8230;13;;;;;;;
8231;0;;;;;;;
8232;1;;;;;;;
8233;2;;;;;;;
8234;3;;;;;;;
8235;4;;;;;;;
8236;5;;;;;;;
8237;6;;;;;;;
